date,EZU,BWX,GLD,SHV
2011-08-29,24.8792,27.5409,173.88999938964844,88.93814086914062
2011-08-30,24.6392,27.5209,179.10000610351562,88.91394805908203
2011-08-31,25.2492,27.3059,177.72000122070312,88.90584564208984
2011-09-01,24.6492,27.1359,177.8699951171875,88.90987396240234
2011-09-02,23.5892,27.0509,183.2400054931641,88.90180206298828
2011-09-06,22.1392,26.7409,182.8999938964844,88.92603302001953
2011-09-07,23.1592,26.9459,177.0800018310547,88.90180206298828
2011-09-08,22.4292,26.8259,181.8099975585937,88.90180206298828
2011-09-09,20.9192,26.4959,180.6999969482422,88.90180206298828
2011-09-12,20.5092,26.4659,176.6699981689453,88.90180206298828
2011-09-13,20.8392,26.4909,178.5399932861328,88.91796112060547
2011-09-14,21.7492,26.4659,177.2100067138672,88.90180206298828
2011-09-15,22.7792,26.5959,174.39999389648438,88.92603302001953
2011-09-16,22.6392,26.5409,176.02999877929688,88.90987396240234
2011-09-19,21.6592,26.3409,173.30999755859375,88.90987396240234
2011-09-20,21.7192,26.2809,175.77999877929688,88.90987396240234
2011-09-21,20.8492,26.0409,173.58999633789062,88.90180206298828
2011-09-22,19.7992,25.8709,169.0500030517578,88.91796112060547
2011-09-23,20.1292,25.8659,159.8000030517578,88.90987396240234
2011-09-26,20.9492,26.1159,157.5800018310547,88.92603302001953
2011-09-27,21.8992,26.1909,160.6300048828125,88.90987396240234
2011-09-28,21.4192,25.9559,156.22000122070312,88.90987396240234
2011-09-29,22.2992,26.0409,157.6999969482422,88.90180206298828
2011-09-30,21.0492,25.7959,158.05999755859375,88.91796112060547
2011-10-03,19.8892,25.4159,160.9600067138672,88.8985595703125
2011-10-04,20.5892,25.4909,157.63999938964844,88.91471862792969
2011-10-05,21.2892,25.5609,159.4600067138672,88.91471862792969
2011-10-06,22.2992,25.6609,160.49000549316406,88.91471862792969
2011-10-07,22.0292,25.8409,159.17999267578125,88.90667724609375
2011-10-10,23.4692,25.9059,163.27000427246094,88.92280578613281
2011-10-11,23.3792,26.0309,162.10000610351562,88.8985595703125
2011-10-12,24.2892,26.1659,163.25999450683594,88.8985595703125
2011-10-13,24.1292,26.1609,162.3000030517578,88.8985595703125
2011-10-14,24.5792,26.2509,163.39999389648438,88.90667724609375
2011-10-17,23.4092,26.0959,162.6199951171875,88.91471862792969
2011-10-18,24.0492,26.1709,161.83999633789062,88.91471862792969
2011-10-19,23.4392,26.0409,159.8699951171875,88.91471862792969
2011-10-20,23.3192,26.0409,157.77000427246094,88.8985595703125
2011-10-21,24.3792,26.2309,159.52000427246094,88.91471862792969
2011-10-24,24.8092,26.3059,161.02000427246094,88.8985595703125
2011-10-25,24.2192,26.2959,165.58999633789062,88.8985595703125
2011-10-26,24.6592,26.4559,167.39999389648438,88.8985595703125
2011-10-27,26.9692,26.8709,169.5500030517578,88.89051818847656
2011-10-28,26.4992,26.8709,169.6199951171875,88.89051818847656
2011-10-31,24.4992,26.2959,167.33999633789062,88.90667724609375
2011-11-01,22.8792,25.9209,167.3800048828125,88.8937759399414
2011-11-02,23.2892,26.0159,169.05999755859375,88.8937759399414
2011-11-03,24.5292,26.1659,171.72000122070312,88.90179443359375
2011-11-04,23.6692,26.0309,170.85000610351562,88.91796875
2011-11-07,23.7492,26.1459,174.97999572753906,88.91796875
2011-11-08,24.3492,26.2809,173.52999877929688,88.90985107421875
2011-11-09,22.1892,25.7409,172.07000732421875,88.90179443359375
2011-11-10,22.7692,25.8009,171.13999938964844,88.90179443359375
2011-11-11,23.8492,26.0559,173.9600067138672,88.91796875
2011-11-14,22.9992,25.9059,173.1999969482422,88.90179443359375
2011-11-15,22.7292,25.6609,173.36000061035156,88.90179443359375
2011-11-16,22.1592,25.3609,171.50999450683594,88.92601776123047
2011-11-17,21.7692,25.3409,167.10000610351562,88.90985107421875
2011-11-18,22.0392,25.4009,167.6199951171875,88.91796875
2011-11-21,21.1792,25.1709,163.5,88.92601776123047
2011-11-22,20.9392,25.1859,165.30999755859375,88.90179443359375
2011-11-23,19.9992,24.9109,164.8300018310547,88.90985107421875
2011-11-25,19.8192,24.6009,163.39999389648438,88.8937759399414
2011-11-28,21.3892,24.7009,166.6300048828125,88.90985107421875
2011-11-29,21.5492,24.7909,166.8800048828125,88.90985107421875
2011-11-30,23.1992,25.3109,170.1300048828125,88.8937759399414
2011-12-01,22.9392,25.2359,169.6300048828125,88.91473388671875
2011-12-02,22.9192,25.2059,169.82000732421875,88.91473388671875
2011-12-05,23.2892,25.1959,167.32000732421875,88.89857482910156
2011-12-06,23.2792,25.3359,168.17999267578125,88.89857482910156
2011-12-07,23.3692,25.5309,169.39999389648438,88.90666198730469
2011-12-08,22.0692,25.2609,165.97999572753906,88.91473388671875
2011-12-09,22.9492,25.3209,166.39999389648438,88.91473388671875
2011-12-12,21.7292,25.0659,161.99000549316406,88.91473388671875
2011-12-13,20.9892,24.8309,158.4499969482422,88.92281341552734
2011-12-14,20.5992,24.8459,152.88999938964844,88.91473388671875
2011-12-15,20.7492,24.9359,152.3300018310547,88.91473388671875
2011-12-16,20.5592,25.0459,155.22999572753906,88.91473388671875
2011-12-19,20.4292,25.0959,154.8699951171875,88.92281341552734
2011-12-20,21.3292,25.2009,156.97999572753906,88.90666198730469
2011-12-21,21.0992,25.1809,157.16000366210938,88.90666198730469
2011-12-22,21.4692,25.1959,156.0399932861328,88.90666198730469
2011-12-23,21.5992,25.1809,156.30999755859375,88.89051055908203
2011-12-27,21.5292,25.2659,154.91000366210938,88.90100860595703
2011-12-28,20.9392,25.0159,151.02999877929688,88.90100860595703
2011-12-29,21.5392,25.0709,150.33999633789062,88.90100860595703
2011-12-30,21.6292,25.1559,151.99000549316406,88.91716766357422
2012-01-03,22.5792,25.4509,155.9199981689453,88.90100860595703
2012-01-04,22.0992,25.2159,156.7100067138672,88.90100860595703
2012-01-05,21.4892,24.8559,157.77999877929688,88.90100860595703
2012-01-06,21.0292,24.6909,157.1999969482422,88.90908813476562
2012-01-09,21.2392,24.7859,156.5,88.91716766357422
2012-01-10,21.7792,24.8659,158.63999938964844,88.91716766357422
2012-01-11,21.6892,24.8409,159.6699981689453,88.91716766357422
2012-01-12,22.0592,24.9259,160.3800048828125,88.90100860595703
2012-01-13,21.4592,24.8259,159.25999450683594,88.90908813476562
2012-01-17,22.1292,24.9059,160.5,88.90908813476562
2012-01-18,22.7092,25.0759,161.60000610351562,88.90908813476562
2012-01-19,23.2892,25.2109,161.22000122070312,88.90908813476562
2012-01-20,23.2692,25.3559,162.07000732421875,88.89295959472656
2012-01-23,23.5492,25.3659,163.16000366210938,88.90100860595703
2012-01-24,23.3892,25.3609,162.00999450683594,88.90908813476562
2012-01-25,23.7892,25.5259,166.4199981689453,88.91716766357422
2012-01-26,23.9092,25.6409,167.27000427246094,88.91716766357422
2012-01-27,23.9592,25.9809,168.97000122070312,88.90908813476562
2012-01-30,23.4492,25.8509,168.02999877929688,88.90100860595703
2012-01-31,23.5992,25.9609,169.30999755859375,88.90100860595703
2012-02-01,24.2392,26.1609,169.55999755859375,88.89295959472656
2012-02-02,24.3692,26.1659,171.0500030517578,88.8848876953125
2012-02-03,24.8892,26.0359,167.63999938964844,88.87681579589844
2012-02-06,24.6392,25.8659,167.17999267578125,88.8848876953125
2012-02-07,24.9792,25.9259,169.6999969482422,88.8848876953125
2012-02-08,25.2092,25.9509,168.5,88.8848876953125
2012-02-09,25.3092,25.9159,168.02000427246094,88.87681579589844
2012-02-10,24.5292,25.7709,167.13999938964844,88.87681579589844
2012-02-13,24.7592,25.7709,167.50999450683594,88.87681579589844
2012-02-14,24.4592,25.7509,167.1199951171875,88.87681579589844
2012-02-15,24.2792,25.6809,168.11000061035156,88.8848876953125
2012-02-16,24.7392,25.7309,168.0,88.87681579589844
2012-02-17,25.0892,25.6709,167.35000610351562,88.87681579589844
2012-02-21,25.3092,25.7509,171.02000427246094,88.87681579589844
2012-02-22,25.0892,25.7159,172.94000244140625,88.89295959472656
2012-02-23,25.3392,25.8859,173.02000427246094,88.89295959472656
2012-02-24,25.6392,26.0059,172.22999572753906,88.89295959472656
2012-02-27,25.3792,25.9909,171.6999969482422,88.87681579589844
2012-02-28,25.6792,26.0659,173.49000549316406,88.89295959472656
2012-02-29,25.2392,25.9909,164.2899932861328,88.89295959472656
2012-03-01,25.7792,25.9759,166.61000061035156,88.87681579589844
2012-03-02,25.4192,25.8009,166.33999633789062,88.87681579589844
2012-03-05,25.3392,25.7859,165.64999389648438,88.89295959472656
2012-03-06,23.8692,25.6209,162.6999969482422,88.89295959472656
2012-03-07,24.3592,25.6509,163.6300048828125,88.8848876953125
2012-03-08,25.3392,25.8309,165.27999877929688,88.8848876953125
2012-03-09,24.9992,25.5809,166.3800048828125,88.89295959472656
2012-03-12,25.0992,25.5659,165.07000732421875,88.89295959472656
2012-03-13,25.5892,25.4459,162.3000030517578,88.89295959472656
2012-03-14,25.4192,25.2209,159.57000732421875,88.89295959472656
2012-03-15,25.8792,25.2159,161.0800018310547,88.8848876953125
2012-03-16,26.1092,25.2859,161.3000030517578,88.87681579589844
2012-03-19,26.3292,25.4609,161.58999633789062,88.87681579589844
2012-03-20,25.9792,25.3509,160.1300048828125,88.87681579589844
2012-03-21,25.7392,25.3259,160.2100067138672,88.87681579589844
2012-03-22,25.2792,25.3559,159.57000732421875,88.8848876953125
2012-03-23,25.5292,25.5009,161.52999877929688,88.8848876953125
2012-03-26,26.0992,25.6759,164.39999389648438,88.87681579589844
2012-03-27,25.6292,25.6009,163.24000549316406,88.87681579589844
2012-03-28,25.2992,25.5859,161.50999450683594,88.89295959472656
2012-03-29,24.9492,25.6159,161.27999877929688,88.8848876953125
2012-03-30,25.2792,25.7109,162.1199951171875,88.8848876953125
2012-04-02,25.6392,25.7209,162.94000244140625,88.89295959472656
2012-04-03,24.8092,25.4559,159.88999938964844,88.87681579589844
2012-04-04,23.8992,25.3509,157.2100067138672,88.87681579589844
2012-04-05,23.5792,25.2159,158.30999755859375,88.87681579589844
2012-04-09,23.3992,25.3609,159.3699951171875,88.87681579589844
2012-04-10,22.6292,25.4159,161.10000610351562,88.8848876953125
2012-04-11,23.1192,25.4759,161.07000732421875,88.8848876953125
2012-04-12,23.6392,25.6659,162.6999969482422,88.89295959472656
2012-04-13,22.6892,25.4609,160.85000610351562,88.90908813476562
2012-04-16,23.0292,25.4959,160.4600067138672,88.90100860595703
2012-04-17,23.6392,25.5309,160.25,88.90100860595703
2012-04-18,23.1292,25.5759,159.30999755859375,88.89295959472656
2012-04-19,22.7092,25.5109,159.42999267578125,88.89295959472656
2012-04-20,23.0792,25.5659,159.5399932861328,88.8848876953125
2012-04-23,22.3492,25.5559,159.07000732421875,88.8848876953125
2012-04-24,22.6792,25.6309,159.3000030517578,88.8848876953125
2012-04-25,23.3992,25.7309,159.6199951171875,88.8848876953125
2012-04-26,23.5992,25.8009,161.02999877929688,88.8848876953125
2012-04-27,23.8192,25.8659,161.3800048828125,88.89295959472656
2012-04-30,23.5092,25.9909,161.8800048828125,88.8848876953125
2012-05-01,23.7392,25.9159,161.32000732421875,88.89295959472656
2012-05-02,23.2992,25.8459,160.58999633789062,88.8848876953125
2012-05-03,22.9592,25.8509,158.97000122070312,88.87681579589844
2012-05-04,22.4792,25.7809,159.47000122070312,88.90100860595703
2012-05-07,22.8092,25.7909,159.0800018310547,88.89295959472656
2012-05-08,22.4192,25.7159,156.0,88.90100860595703
2012-05-09,21.8992,25.5809,154.47000122070312,88.8848876953125
2012-05-10,22.1092,25.6009,154.77000427246094,88.90100860595703
2012-05-11,22.0392,25.5659,153.55999755859375,88.89295959472656
2012-05-14,21.3292,25.4259,151.3300018310547,88.8848876953125
2012-05-15,20.7892,25.1709,149.74000549316406,88.89295959472656
2012-05-16,20.6192,25.0559,149.4600067138672,88.8848876953125
2012-05-17,20.2792,25.1159,152.8000030517578,88.8848876953125
2012-05-18,20.3092,25.1709,154.5500030517578,88.87681579589844
2012-05-21,20.9592,25.3259,154.64999389648438,88.8848876953125
2012-05-22,20.8092,25.1109,152.0800018310547,88.8848876953125
2012-05-23,20.5192,25.0459,151.6199951171875,88.8848876953125
2012-05-24,20.1692,25.0459,151.41000366210938,88.89295959472656
2012-05-25,20.1892,25.0559,152.67999267578125,88.90100860595703
2012-05-29,20.3892,25.0059,151.02000427246094,88.90100860595703
2012-05-30,19.5792,24.8909,151.91000366210938,88.90100860595703
2012-05-31,19.6692,25.0609,151.6199951171875,88.90908813476562
2012-06-01,18.9392,25.2209,157.5,88.8848876953125
2012-06-04,19.2692,25.2609,157.32000732421875,88.90908813476562
2012-06-05,19.3392,25.1209,157.13999938964844,88.90908813476562
2012-06-06,20.2292,25.3309,157.2100067138672,88.90908813476562
2012-06-07,20.1692,25.2009,154.5,88.89295959472656
2012-06-08,20.1792,25.1709,154.72999572753906,88.90100860595703
2012-06-11,19.8092,25.0309,155.36000061035156,88.90908813476562
2012-06-12,20.1592,24.9909,156.4600067138672,88.90908813476562
2012-06-13,19.9792,24.9259,157.1199951171875,88.90908813476562
2012-06-14,20.3092,24.9909,157.75,88.90908813476562
2012-06-15,20.8092,25.2559,157.83999633789062,88.90100860595703
2012-06-18,20.4492,25.1459,157.92999267578125,88.89295959472656
2012-06-19,21.1292,25.2859,157.16000366210938,88.90100860595703
2012-06-20,21.3792,25.2909,155.97000122070312,88.90100860595703
2012-06-21,19.8692,25.0709,152.02000427246094,88.90908813476562
2012-06-22,20.1392,25.1009,152.63999938964844,88.90100860595703
2012-06-25,19.2992,25.0559,153.75999450683594,88.90100860595703
2012-06-26,19.2992,25.0259,152.6199951171875,88.89295959472656
2012-06-27,19.6092,24.9859,152.8300018310547,88.8848876953125
2012-06-28,19.6092,24.9509,151.0500030517578,88.90100860595703
2012-06-29,21.1792,25.3059,155.19000244140625,88.90100860595703
2012-07-02,21.3392,25.2809,155.08999633789062,88.89295959472656
2012-07-03,21.5992,25.3209,157.4600067138672,88.90100860595703
2012-07-05,20.7592,25.1059,155.67999267578125,88.89295959472656
2012-07-06,20.0692,25.0609,153.7100067138672,88.90100860595703
2012-07-09,20.0792,25.1359,154.0399932861328,88.90100860595703
2012-07-10,19.8892,25.1159,152.14999389648438,88.89295959472656
2012-07-11,20.0092,25.1809,152.99000549316406,88.89295959472656
2012-07-12,19.7392,25.1459,152.58999633789062,88.89295959472656
2012-07-13,20.1692,25.2509,154.13999938964844,88.90100860595703
2012-07-16,20.1492,25.4209,154.2100067138672,88.89295959472656
2012-07-17,20.3492,25.4709,153.47000122070312,88.89295959472656
2012-07-18,20.5692,25.5409,153.0500030517578,88.90100860595703
2012-07-19,20.7992,25.6109,153.3800048828125,88.89295959472656
2012-07-20,19.9092,25.4109,153.6699981689453,88.89295959472656
2012-07-23,19.1892,25.2609,153.02999877929688,88.90100860595703
2012-07-24,18.7192,25.1059,153.52000427246094,88.90100860595703
2012-07-25,18.9892,25.2359,155.6699981689453,88.89295959472656
2012-07-26,20.2092,25.5309,156.77000427246094,88.89295959472656
2012-07-27,21.1892,25.5809,157.5399932861328,88.90100860595703
2012-07-30,21.0692,25.5309,157.42999267578125,88.89295959472656
2012-07-31,20.9092,25.6459,156.49000549316406,88.90100860595703
2012-08-01,20.8792,25.4759,155.13999938964844,88.90100860595703
2012-08-02,20.0492,25.4209,154.1300048828125,88.90908813476562
2012-08-03,21.5992,25.7309,155.5500030517578,88.90908813476562
2012-08-06,21.9492,25.7809,156.3000030517578,88.89295959472656
2012-08-07,22.3292,25.7009,156.27999877929688,88.90100860595703
2012-08-08,22.1892,25.7459,156.47999572753906,88.89295959472656
2012-08-09,22.0492,25.6459,156.99000549316406,88.89295959472656
2012-08-10,22.0792,25.7009,157.17999267578125,88.90100860595703
2012-08-13,22.0092,25.7109,155.99000549316406,88.90100860595703
2012-08-14,22.0592,25.6209,155.1300048828125,88.90100860595703
2012-08-15,22.0192,25.5109,155.6300048828125,88.89295959472656
2012-08-16,22.5592,25.4909,156.55999755859375,88.90100860595703
2012-08-17,22.6992,25.4659,156.72000122070312,88.90100860595703
2012-08-20,22.6292,25.4409,157.25999450683594,88.89295959472656
2012-08-21,23.0292,25.6259,158.8300018310547,88.89295959472656
2012-08-22,23.0092,25.7559,160.5399932861328,88.89295959472656
2012-08-23,22.6492,25.8359,161.88999938964844,88.90908813476562
2012-08-24,22.5992,25.8059,161.97000122070312,88.90908813476562
2012-08-27,22.7692,25.8159,161.36000061035156,88.90908813476562
2012-08-28,22.8892,25.9409,161.63999938964844,88.90908813476562
2012-08-29,22.7192,25.8159,160.58999633789062,88.90100860595703
2012-08-30,22.2492,25.8109,160.52000427246094,88.90908813476562
2012-08-31,22.7092,25.9659,164.22000122070312,88.91716766357422
2012-09-04,22.8592,25.8859,164.47999572753906,88.90982055664062
2012-09-05,22.8192,25.9509,164.30999755859375,88.90982055664062
2012-09-06,23.8992,25.9359,164.88999938964844,88.90982055664062
2012-09-07,24.4892,26.3009,168.44000244140625,88.90982055664062
2012-09-10,24.1392,26.2559,167.2899932861328,88.90982055664062
2012-09-11,24.6892,26.4759,167.89999389648438,88.90982055664062
2012-09-12,24.9792,26.4459,167.9199981689453,88.90982055664062
2012-09-13,25.3692,26.6659,171.30999755859375,88.91798400878906
2012-09-14,25.8492,26.6159,171.8000030517578,88.91798400878906
2012-09-17,25.6692,26.5409,170.39999389648438,88.91798400878906
2012-09-18,25.2292,26.4859,171.72000122070312,88.91798400878906
2012-09-19,25.3792,26.5859,171.74000549316406,88.90982055664062
2012-09-20,25.1292,26.5159,171.47000122070312,88.90982055664062
2012-09-21,25.2292,26.5009,171.9600067138672,88.90982055664062
2012-09-24,25.0192,26.5309,171.0500030517578,88.90982055664062
2012-09-25,24.7192,26.5159,170.77000427246094,88.90181732177734
2012-09-26,24.1992,26.5659,169.80999755859375,88.90181732177734
2012-09-27,24.5592,26.6709,172.33999633789062,88.90181732177734
2012-09-28,23.7792,26.5359,171.88999938964844,88.90982055664062
2012-10-01,24.1192,26.4609,172.2899932861328,88.90345001220703
2012-10-02,24.3892,26.5359,172.10000610351562,88.91146087646484
2012-10-03,24.2892,26.4409,172.41000366210938,88.90345001220703
2012-10-04,24.6692,26.5559,173.61000061035156,88.91146087646484
2012-10-05,24.9292,26.5409,172.6199951171875,88.90345001220703
2012-10-08,24.6292,26.4509,172.0500030517578,88.91146087646484
2012-10-09,24.0192,26.3609,170.99000549316406,88.91146087646484
2012-10-10,23.8792,26.4409,170.83999633789062,88.91146087646484
2012-10-11,24.2192,26.4959,171.32000732421875,88.90345001220703
2012-10-12,24.1992,26.5959,170.05999755859375,88.90345001220703
2012-10-15,24.4992,26.5359,168.35000610351562,88.90345001220703
2012-10-16,25.2792,26.5809,169.4199981689453,88.90345001220703
2012-10-17,25.6892,26.6759,169.5399932861328,88.90345001220703
2012-10-18,25.5592,26.5559,168.7899932861328,88.91146087646484
2012-10-19,25.0392,26.4559,166.97000122070312,88.90345001220703
2012-10-22,25.2292,26.4309,167.5800018310547,88.91146087646484
2012-10-23,24.4392,26.3009,165.42999267578125,88.91146087646484
2012-10-24,24.2992,26.2959,164.86000061035156,88.90345001220703
2012-10-25,24.3492,26.2359,166.02000427246094,88.90345001220703
2012-10-26,24.4792,26.2859,165.92999267578125,88.90345001220703
2012-10-31,24.5492,26.3659,166.8300018310547,88.90345001220703
2012-11-01,24.9092,26.2947,166.07000732421875,88.91146087646484
2012-11-02,24.5592,26.1447,162.60000610351562,88.91146087646484
2012-11-05,24.3692,26.1097,163.22999572753906,88.89540100097656
2012-11-06,24.7092,26.2047,166.3000030517578,88.89540100097656
2012-11-07,24.1092,26.2097,166.49000549316406,88.89540100097656
2012-11-08,23.6992,26.2447,167.99000549316406,88.89540100097656
2012-11-09,23.5992,26.1997,167.82000732421875,88.89540100097656
2012-11-12,23.6792,26.2047,167.4499969482422,88.89540100097656
2012-11-13,23.5392,26.1947,167.10000610351562,88.89540100097656
2012-11-14,23.4292,26.0147,167.13999938964844,88.89540100097656
2012-11-15,23.4992,26.0247,166.08999633789062,88.91146087646484
2012-11-16,23.2092,25.9547,165.8800048828125,88.90345001220703
2012-11-19,23.9892,26.1047,167.8699951171875,88.90345001220703
2012-11-20,24.1992,26.0097,167.38999938964844,88.90345001220703
2012-11-21,24.3192,25.9747,167.55999755859375,88.90345001220703
2012-11-23,25.1692,26.2297,169.61000061035156,88.90345001220703
2012-11-26,25.0792,26.2697,169.42999267578125,88.91146087646484
2012-11-27,24.8592,26.2247,168.7100067138672,88.91960906982422
2012-11-28,25.1692,26.3547,166.5500030517578,88.91960906982422
2012-11-29,25.4592,26.4147,167.17999267578125,88.91960906982422
2012-11-30,25.5992,26.4147,166.0500030517578,88.91146087646484
2012-12-03,25.6992,26.4087,166.1300048828125,88.90505981445312
2012-12-04,25.9092,26.5937,164.4199981689453,88.90505981445312
2012-12-05,25.9492,26.5087,164.1199951171875,88.90505981445312
2012-12-06,25.9192,26.4637,164.5,88.90505981445312
2012-12-07,25.7692,26.3887,165.16000366210938,88.91307067871094
2012-12-10,25.7192,26.4387,165.8000030517578,88.90505981445312
2012-12-11,26.0692,26.5087,165.64999389648438,88.91307067871094
2012-12-12,26.2792,26.5487,165.77000427246094,88.91307067871094
2012-12-13,26.2392,26.4087,164.3699951171875,88.92121887207031
2012-12-14,26.5092,26.4987,164.1300048828125,88.92121887207031
2012-12-17,26.5692,26.4887,164.44000244140625,88.92121887207031
2012-12-18,26.8092,26.5587,162.0800018310547,88.92121887207031
2012-12-19,26.9592,26.5987,161.69000244140625,88.92922973632812
2012-12-20,27.1292,26.6187,159.72999572753906,88.92121887207031
2012-12-21,26.9292,26.5737,160.3300018310547,88.92922973632812
2012-12-24,26.7892,26.5387,160.6199951171875,88.92121887207031
2012-12-26,26.7192,26.4987,160.77999877929688,88.92121887207031
2012-12-27,27.0292,26.4953,161.16000366210938,88.92922973632812
2012-12-28,26.4492,26.5353,160.5399932861328,88.92922973632812
2012-12-31,27.1892,26.4603,162.02000427246094,88.94538879394531
2013-01-02,27.4392,26.3653,163.1699981689453,88.92922973632812
2013-01-03,26.9692,26.0853,161.1999969482422,88.92922973632812
2013-01-04,27.2792,25.9953,160.44000244140625,88.92922973632812
2013-01-07,27.1392,26.0803,159.42999267578125,88.92121887207031
2013-01-08,27.0392,26.1203,160.55999755859375,88.92121887207031
2013-01-09,27.0692,26.0803,160.49000549316406,88.92922973632812
2013-01-10,27.6892,26.2103,161.97999572753906,88.92922973632812
2013-01-11,27.9792,26.2353,161.05999755859375,88.92922973632812
2013-01-14,27.9592,26.2803,161.5399932861328,88.92121887207031
2013-01-15,27.8492,26.2603,162.55999755859375,88.92121887207031
2013-01-16,27.7092,26.2153,162.64999389648438,88.92121887207031
2013-01-17,28.1892,26.1603,163.35000610351562,88.91307067871094
2013-01-18,28.0792,26.0903,163.08999633789062,88.92121887207031
2013-01-22,28.1292,26.1603,163.6699981689453,88.92121887207031
2013-01-23,28.0192,26.2053,163.2100067138672,88.92121887207031
2013-01-24,28.2392,26.0703,161.4199981689453,88.91307067871094
2013-01-25,28.8892,26.1053,160.64999389648438,88.91307067871094
2013-01-28,28.8592,25.9703,160.2899932861328,88.91307067871094
2013-01-29,28.9092,26.0553,160.99000549316406,88.92121887207031
2013-01-30,28.8192,26.0903,162.19000244140625,88.92121887207031
2013-01-31,28.4492,26.1753,161.1999969482422,88.92121887207031
2013-02-01,29.0092,26.0851,161.4499969482422,88.92362976074219
2013-02-04,27.6092,26.0201,162.0,88.91549682617188
2013-02-05,27.9492,25.9251,161.9600067138672,88.92362976074219
2013-02-06,27.6792,25.8151,162.38999938964844,88.92362976074219
2013-02-07,27.1792,25.7251,161.83999633789062,88.91549682617188
2013-02-08,27.4192,25.7851,161.57000732421875,88.91549682617188
2013-02-11,27.3192,25.6651,159.6999969482422,88.92362976074219
2013-02-12,27.7192,25.7701,159.88999938964844,88.92362976074219
2013-02-13,27.9092,25.7501,159.0500030517578,88.92362976074219
2013-02-14,27.5792,25.7301,158.35000610351562,88.91549682617188
2013-02-15,27.3492,25.6551,155.75999450683594,88.91549682617188
2013-02-19,27.9292,25.6901,155.3300018310547,88.91549682617188
2013-02-20,27.3792,25.4401,151.44000244140625,88.91549682617188
2013-02-21,26.6592,25.4401,152.6199951171875,88.90747833251953
2013-02-22,27.2792,25.4401,152.97000122070312,88.91549682617188
2013-02-25,26.0892,25.4101,154.33999633789062,88.91549682617188
2013-02-26,26.3192,25.3801,156.22000122070312,88.91549682617188
2013-02-27,26.9992,25.5001,154.57000732421875,88.91549682617188
2013-02-28,26.8492,25.4401,153.0,88.91549682617188
2013-03-01,26.6592,25.3079,152.44000244140625,88.9163589477539
2013-03-04,26.8292,25.3529,152.3000030517578,88.90827941894531
2013-03-05,27.2892,25.4129,152.3800048828125,88.90827941894531
2013-03-06,27.3492,25.2129,153.22999572753906,88.9163589477539
2013-03-07,27.7192,25.2979,152.69000244140625,88.9163589477539
2013-03-08,27.7692,25.0879,152.7100067138672,88.90827941894531
2013-03-11,27.8592,25.0629,152.99000549316406,88.90827941894531
2013-03-12,27.7092,25.1379,154.19000244140625,88.92442321777344
2013-03-13,27.5692,25.0379,153.66000366210938,88.92442321777344
2013-03-14,28.0192,25.1129,153.67999267578125,88.92442321777344
2013-03-15,27.9692,25.2629,154.0,88.92442321777344
2013-03-18,27.3792,25.2079,155.3800048828125,88.9163589477539
2013-03-19,27.0992,25.1829,156.0800018310547,88.9163589477539
2013-03-20,27.5092,25.1579,155.3699951171875,88.9163589477539
2013-03-21,27.0292,25.2579,156.25,88.92442321777344
2013-03-22,27.4092,25.4129,155.5500030517578,88.93247985839844
2013-03-25,26.6192,25.3279,155.24000549316406,88.92442321777344
2013-03-26,26.6292,25.2879,154.72000122070312,88.92442321777344
2013-03-27,26.1492,25.2479,155.36000061035156,88.93247985839844
2013-03-28,26.3792,25.3379,154.4499969482422,88.92442321777344
2013-04-01,26.1992,25.3779,154.6699981689453,88.9163589477539
2013-04-02,26.6992,25.3629,152.42999267578125,88.9163589477539
2013-04-03,26.5092,25.4479,150.72999572753906,88.92442321777344
2013-04-04,26.5992,25.4879,150.2899932861328,88.92442321777344
2013-04-05,26.3092,25.6829,152.80999755859375,88.92442321777344
2013-04-08,26.4492,25.5729,152.16000366210938,88.93247985839844
2013-04-09,26.6792,25.7029,153.33999633789062,88.92442321777344
2013-04-10,27.2792,25.4979,150.75,88.93247985839844
2013-04-11,27.4792,25.5879,151.0500030517578,88.93247985839844
2013-04-12,27.3292,25.6229,143.9499969482422,88.93247985839844
2013-04-15,26.4992,25.6129,131.30999755859375,88.93247985839844
2013-04-16,27.0592,25.7829,132.8000030517578,88.93247985839844
2013-04-17,26.0392,25.5679,132.8699951171875,88.93247985839844
2013-04-18,25.9292,25.6229,134.3000030517578,88.92442321777344
2013-04-19,26.1992,25.5329,135.47000122070312,88.93247985839844
2013-04-22,26.4492,25.6529,137.89999389648438,88.93247985839844
2013-04-23,27.1792,25.5729,136.8800048828125,88.92442321777344
2013-04-24,27.5392,25.6029,138.3699951171875,88.92442321777344
2013-04-25,27.5592,25.6129,141.6300048828125,88.93247985839844
2013-04-26,27.5992,25.7829,140.91000366210938,88.93247985839844
2013-04-29,28.2592,25.9679,142.3000030517578,88.93247985839844
2013-04-30,28.2592,26.1229,142.77000427246094,88.94054412841797
2013-05-01,28.0192,26.1816,141.11000061035156,88.92442321777344
2013-05-02,28.1892,26.0816,141.9199981689453,88.92442321777344
2013-05-03,28.7292,25.9966,142.08999633789062,88.93247985839844
2013-05-06,28.7092,25.8616,142.14999389648438,88.93247985839844
2013-05-07,28.8992,25.7866,140.3800048828125,88.93247985839844
2013-05-08,29.3192,25.9766,142.4600067138672,88.93247985839844
